Id,age,job,marital,education,device,day,month,time_spent,banner_views,banner_views_old,days_elapsed_old,outcome_old,X1,X2,X3,X4,subscription
5494,40,manager,married,grad_school,na,14,5,7.0,1,0,-1,na,0,0,1,0.0765529388266482,0
5495,48,teacher,married,university,na,11,6,3.95,3,0,-1,na,0,0,0,0.195830987961433,0
5496,30,technology,single,university,na,14,5,36.95,2,0,-1,na,1,0,0,0.0797759337606449,0
5497,42,teacher,single,university,na,14,5,1.8,5,0,-1,na,0,0,1,0.0750095328019174,0
5498,44,freelance,divorced,grad_school,smartphone,11,11,8.1,1,5,91,success,0,0,1,0.0825177491692844,1
5499,55,manager,divorced,grad_school,smartphone,18,8,14.95,4,0,-1,na,0,0,0,0.0728033700724492,1
5500,45,industrial_worker,married,high_school,smartphone,4,5,36.6,4,0,-1,na,0,0,1,0.0800936938245601,1
5501,64,retired,married,university,smartphone,3,2,4.7,1,0,-1,na,0,0,0,0.0834801082199989,0
5502,38,industrial_worker,married,university,smartphone,14,7,10.55,3,0,-1,na,0,0,1,0.0935304050986872,0
5503,42,teacher,single,university,smartphone,3,2,9.4,5,6,244,failure,0,0,1,0.0764349136600512,0
5504,42,manager,married,university,na,7,5,11.2,4,0,-1,na,0,0,0,0.0728033700724492,0
5505,57,technology,married,grad_school,smartphone,17,11,6.6,1,0,-1,na,1,0,1,0.0728033700724492,0
5506,56,industrial_worker,married,university,na,29,5,39.05,2,0,-1,na,0,0,1,0.0750640059557314,1
5507,35,manager,single,grad_school,smartphone,25,5,12.75,1,0,-1,na,0,0,1,0.0953734134693951,0
5508,55,technology,married,grad_school,smartphone,21,7,7.0,4,0,-1,na,0,0,1,0.0786773918253953,0
5509,39,industrial_worker,married,high_school,na,16,5,9.9,3,0,-1,na,0,0,1,0.0744920378406841,0
5510,32,technology,married,university,smartphone,29,1,37.0,3,0,-1,na,0,0,0,0.0728033700724492,0
5511,52,entrepreneur,married,high_school,desktop,7,12,4.05,2,1,217,other,0,0,0,0.0787681804150854,0
5512,34,industrial_worker,married,university,smartphone,17,11,64.65,1,0,-1,na,1,0,1,0.0796215931581718,1
5513,37,manager,married,grad_school,smartphone,20,8,8.45,2,0,-1,na,0,0,0,0.0728033700724492,0
5514,28,technology,single,university,smartphone,14,7,7.4,3,0,-1,na,0,0,0,0.0731302089953334,0
5515,40,salesman,single,university,smartphone,20,11,19.75,1,0,-1,na,0,0,1,0.0868483648974996,1
5516,53,salesman,married,university,smartphone,28,8,0.4,25,0,-1,na,0,0,0,0.0787772592740544,0
5517,60,retired,divorced,grad_school,smartphone,15,7,16.8,1,4,181,success,0,0,1,0.0816915730031049,1
5518,45,salesman,married,university,smartphone,28,1,9.4,3,0,-1,na,0,0,0,0.0725037677264721,0
5519,32,industrial_worker,married,high_school,smartphone,20,10,3.3,2,0,-1,na,0,0,0,0.0764349136600512,0
5520,43,manager,single,grad_school,smartphone,12,8,7.55,2,0,-1,na,0,0,1,0.0891997893704719,0
5521,30,manager,single,grad_school,smartphone,12,8,9.15,3,0,-1,na,0,0,0,0.0771430646596335,0
5522,54,teacher,married,university,na,1,7,6.5,1,0,-1,na,1,0,0,0.0728850798031703,0
5523,58,teacher,divorced,university,desktop,8,10,17.95,2,3,690,failure,0,0,1,0.1030995224520182,1
5524,53,freelance,divorced,university,smartphone,20,11,2.7,1,0,-1,na,1,0,1,0.146451074029016,0
5525,37,freelance,single,grad_school,na,6,6,18.35,3,0,-1,na,0,0,1,0.08191854447733,0
5526,33,manager,single,grad_school,smartphone,6,2,3.65,1,0,-1,na,0,0,1,0.0765892542625242,0
5527,28,industrial_worker,married,university,na,28,5,6.9,3,0,-1,na,0,0,1,0.0662938281916728,0
5528,52,technology,married,grad_school,smartphone,29,8,7.55,3,0,-1,na,0,0,0,0.0747462458918163,0
5529,41,technology,married,university,smartphone,20,11,1.9,2,0,-1,na,0,0,1,0.1442539901585168,0
5530,39,industrial_worker,divorced,university,smartphone,12,5,0.25,7,0,-1,na,0,0,1,0.0728033700724492,0
5531,43,manager,married,grad_school,smartphone,28,12,9.8,2,2,196,success,0,0,0,0.1047427959254081,1
5532,36,salesman,married,university,smartphone,7,7,7.05,4,0,-1,na,1,0,1,0.0725582408802861,0
5533,31,student,single,university,na,20,5,3.55,1,0,-1,na,0,0,1,0.076144390173043,0
5534,75,retired,married,high_school,smartphone,1,9,26.1,2,2,188,success,0,0,0,0.085631797795653,1
5535,26,unemployed,single,university,smartphone,28,1,72.05,2,0,-1,na,0,0,0,0.0784504203511702,1
5536,31,manager,single,grad_school,smartphone,17,3,8.85,1,0,-1,na,0,0,0,0.0738474388538848,1
5537,43,freelance,married,grad_school,na,20,6,13.75,4,0,-1,na,0,0,0,0.0802389555680642,0
5538,31,industrial_worker,married,university,smartphone,17,4,4.45,2,2,150,failure,0,0,1,0.0782870008897281,0
5539,39,industrial_worker,married,high_school,na,5,6,22.05,2,0,-1,na,1,0,1,0.1011929620685272,0
5540,55,industrial_worker,married,na,na,6,6,33.75,3,0,-1,na,0,0,0,0.1414486227370944,1
5541,61,retired,married,grad_school,smartphone,11,2,10.8,3,0,-1,na,0,0,0,0.1206217202621974,1
5542,34,manager,married,grad_school,smartphone,22,7,33.55,1,0,-1,na,0,0,1,0.0890545276269678,0
5543,51,technology,married,grad_school,smartphone,30,11,10.0,3,0,-1,na,0,0,0,0.0955549906487752,0
5544,30,industrial_worker,single,university,smartphone,5,5,56.0,4,0,-1,na,0,0,1,0.0825449857461914,0
5545,42,manager,married,university,na,20,5,6.4,4,0,-1,na,0,0,1,0.0947378933415648,0
5546,30,manager,single,grad_school,smartphone,12,3,59.95,2,0,-1,na,0,0,0,0.1043342472718028,1
5547,26,salesman,single,grad_school,smartphone,14,6,27.65,1,10,181,failure,0,0,0,0.0729123163800773,1
5548,34,teacher,single,university,smartphone,12,5,29.0,1,1,370,other,0,0,1,0.074174277776769,1
5549,45,industrial_worker,married,university,smartphone,13,4,16.9,3,2,256,failure,0,0,1,0.0736749405334737,1
5550,30,manager,single,university,smartphone,21,11,25.9,1,0,-1,na,0,0,1,0.1149474334065694,1
5551,37,manager,married,grad_school,smartphone,15,1,20.8,2,1,196,other,0,0,0,0.0728033700724492,1
5552,53,teacher,married,university,smartphone,5,4,27.4,1,0,-1,na,0,0,0,0.0769705663392224,1
5553,32,technology,married,university,smartphone,13,5,0.05,8,3,299,other,0,0,1,0.06659343053765,0
5554,37,teacher,married,university,smartphone,13,5,7.05,2,1,351,failure,1,0,1,0.0734207324823416,0
5555,40,industrial_worker,single,university,na,5,5,11.05,3,0,-1,na,0,0,1,0.0767617525829353,0
5556,50,teacher,married,university,smartphone,7,12,12.2,3,2,385,other,0,0,1,0.1658616745047482,1
5557,53,manager,married,grad_school,smartphone,7,5,10.05,4,8,88,success,0,0,0,0.1057959435658126,1
5558,31,industrial_worker,married,high_school,smartphone,29,1,0.7,1,0,-1,na,0,0,0,0.0750004539429484,0
5559,31,manager,married,grad_school,smartphone,13,8,32.35,7,0,-1,na,0,0,0,0.074219672071614,1
5560,30,manager,single,grad_school,smartphone,5,6,10.15,2,0,-1,na,1,0,0,0.0947651299184718,0
5561,36,technology,single,university,smartphone,14,5,20.45,1,4,360,failure,0,0,1,0.0709331251248343,0
5562,28,student,single,university,smartphone,5,2,0.25,8,0,-1,na,0,0,0,0.0728033700724492,0
5563,50,manager,married,university,smartphone,16,7,22.25,1,0,-1,na,0,0,0,0.0833802407713398,1
5564,39,manager,married,grad_school,smartphone,16,4,6.7,4,0,-1,na,0,0,0,0.0813102609264067,1
5565,43,manager,single,grad_school,smartphone,26,8,12.35,1,3,474,failure,0,0,1,0.0882011148838814,1
5566,32,industrial_worker,married,high_school,smartphone,18,5,39.55,5,2,355,failure,1,0,1,0.0686815681005211,1
5567,28,industrial_worker,single,university,na,12,5,7.6,1,0,-1,na,0,0,1,0.0702249741252519,0
5568,38,technology,divorced,grad_school,smartphone,14,5,14.2,2,0,-1,na,0,0,0,0.0846694387449385,0
5569,43,salesman,married,university,smartphone,25,8,14.05,2,4,95,success,0,0,0,0.0922775225609645,1
5570,32,industrial_worker,married,university,na,23,5,17.9,5,0,-1,na,0,0,1,0.0731483667132714,0
5571,43,manager,married,grad_school,smartphone,20,11,11.0,1,0,-1,na,0,0,0,0.099004957056997,0
5572,29,technology,single,university,smartphone,27,8,3.55,1,1,94,success,0,0,0,0.0781598968641621,1
5573,35,industrial_worker,married,university,desktop,12,5,7.25,2,0,-1,na,0,0,1,0.0711328600221524,0
5574,49,industrial_worker,married,university,na,5,5,6.25,4,0,-1,na,0,0,1,0.0730757358415194,0
5575,27,industrial_worker,single,university,smartphone,15,5,6.55,1,3,343,failure,0,0,1,0.0813374975033137,0
5576,78,retired,divorced,university,smartphone,12,5,14.95,1,1,181,success,0,0,0,0.1038258311695386,1
5577,46,teacher,married,university,smartphone,11,8,3.5,2,0,-1,na,0,0,0,0.0891816316525339,0
5578,64,retired,married,na,desktop,16,11,7.85,1,0,-1,na,0,0,0,0.0789679153124035,1
5579,32,manager,single,grad_school,smartphone,12,8,17.65,1,3,104,success,0,0,0,0.0760172861474769,0
5580,34,industrial_worker,single,university,smartphone,9,7,6.0,1,0,-1,na,0,0,1,0.0728033700724492,0
5581,43,manager,married,grad_school,na,20,6,9.3,4,0,-1,na,1,0,0,0.0768434623136564,0
5582,24,student,single,university,smartphone,11,10,7.75,1,2,95,success,0,0,0,0.0892270259473789,1
5583,32,industrial_worker,single,university,na,9,5,9.0,1,0,-1,na,0,0,1,0.07425598750749,0
5584,27,student,single,university,smartphone,31,3,8.25,1,1,181,failure,0,0,0,0.1276033628093621,1
5585,37,manager,divorced,grad_school,smartphone,14,5,32.9,2,0,-1,na,0,0,1,0.072422057995751,1
5586,36,industrial_worker,married,university,na,12,6,17.05,1,0,-1,na,0,0,1,0.0796397508761098,0
5587,43,manager,married,grad_school,smartphone,21,7,22.25,2,0,-1,na,0,1,0,0.0728033700724492,0
5588,53,technology,married,university,na,5,5,7.1,2,0,-1,na,1,0,1,0.0733117861747135,0
5589,41,freelance,married,university,smartphone,17,4,46.95,2,6,254,other,0,0,1,0.0757358415194378,1
5590,54,manager,divorced,grad_school,smartphone,22,7,15.55,4,0,-1,na,0,0,0,0.1225101229277504,1
5591,60,housekeeper,married,high_school,na,18,6,6.4,1,0,-1,na,0,0,0,0.0728033700724492,0
5592,38,industrial_worker,married,university,na,17,6,4.1,2,0,-1,na,0,0,0,0.0791767290686906,0
5593,29,unemployed,single,university,smartphone,29,1,7.05,1,0,-1,na,0,0,0,0.0757358415194378,0
5594,42,industrial_worker,married,university,smartphone,17,4,2.1,2,0,-1,na,0,0,1,0.0792039656455976,0
5595,38,industrial_worker,married,university,na,6,6,17.55,1,0,-1,na,0,0,0,0.0728033700724492,0
5596,30,manager,married,grad_school,smartphone,18,3,11.1,2,2,294,failure,0,0,1,0.1462422602727289,1
5597,23,salesman,single,university,smartphone,29,6,9.75,1,3,91,success,0,0,0,0.0772338532493236,1
5598,43,teacher,married,university,smartphone,18,11,4.25,1,0,-1,na,0,0,1,0.0852868011548308,0
5599,34,technology,married,grad_school,smartphone,26,5,11.65,2,6,35,other,0,0,0,0.2823071196412035,1
5600,36,manager,single,grad_school,na,6,6,6.55,3,0,-1,na,0,0,1,0.0784685780691082,0
5601,33,manager,single,grad_school,smartphone,19,11,2.5,1,0,-1,na,0,0,1,0.1457792384653096,0
5602,36,salesman,married,university,desktop,29,7,12.9,1,0,-1,na,0,0,1,0.1785720770613549,1
5603,45,manager,divorced,grad_school,smartphone,11,5,16.5,1,4,264,failure,0,0,1,0.0804205327474443,0
5604,27,salesman,single,university,na,29,5,5.65,4,0,-1,na,0,0,1,0.095110126559294,0
5605,37,unemployed,single,grad_school,smartphone,5,8,7.0,1,2,97,success,0,0,0,0.0845241770014344,1
5606,25,industrial_worker,married,university,smartphone,25,7,46.3,1,0,-1,na,0,0,1,0.0725945563161621,0
5607,33,manager,single,grad_school,smartphone,20,4,7.65,1,0,-1,na,0,0,0,0.1346031630744648,1
5608,24,technology,married,university,smartphone,8,2,13.4,1,4,94,success,0,0,1,0.0778512156592159,1
5609,38,manager,single,grad_school,na,30,5,17.25,2,0,-1,na,0,0,1,0.0739473063025439,0
5610,33,technology,divorced,university,smartphone,29,8,3.05,2,0,-1,na,0,0,0,0.0730031049697674,0
5611,46,freelance,divorced,grad_school,smartphone,21,11,7.95,2,0,-1,na,1,0,1,0.1455885824269605,0
5612,26,manager,single,grad_school,na,28,5,77.5,2,0,-1,na,0,0,1,0.1349027654204419,1
5613,43,unemployed,married,university,smartphone,23,9,8.65,2,13,184,failure,1,0,1,0.0728033700724492,1
5614,39,industrial_worker,married,university,smartphone,7,5,43.35,3,0,-1,na,0,0,1,0.0733662593285276,1
5615,53,technology,divorced,university,smartphone,9,7,8.25,1,0,-1,na,0,0,0,0.0757086049425308,0
5616,43,industrial_worker,married,high_school,na,6,5,9.9,3,0,-1,na,0,0,1,0.083797868283914,0
5617,33,manager,married,grad_school,na,20,5,63.85,2,0,-1,na,0,0,0,0.0807564505292974,0
5618,30,industrial_worker,single,university,smartphone,25,7,10.4,1,0,-1,na,0,0,1,0.0754997911862437,0
5619,38,technology,married,grad_school,smartphone,14,4,3.6,4,0,-1,na,0,0,1,0.0732754707388375,0
5620,46,unemployed,married,university,smartphone,7,7,18.75,5,0,-1,na,0,0,0,0.0812103934777477,1
5621,38,teacher,married,university,smartphone,17,4,26.85,2,0,-1,na,1,0,1,0.0728033700724492,1
5622,32,technology,married,university,smartphone,7,5,14.1,3,0,-1,na,1,0,0,0.0770976703647885,1
5623,20,student,single,na,smartphone,11,11,11.7,2,0,-1,na,0,0,0,0.0800755361066221,1
5624,55,manager,divorced,grad_school,smartphone,5,8,50.45,2,2,63,success,0,0,0,0.0944382909955876,1
5625,41,manager,divorced,university,na,7,5,2.5,1,0,-1,na,0,0,1,0.0753091351478946,0
5626,46,manager,married,university,na,17,6,23.65,1,0,-1,na,0,0,0,0.1232727470811468,0
5627,42,salesman,married,university,smartphone,28,1,49.35,1,0,-1,na,0,0,0,0.0798304069144589,1
5628,30,teacher,married,high_school,smartphone,16,4,15.65,1,0,-1,na,1,0,1,0.0728850798031703,0
5629,52,technology,divorced,university,smartphone,13,8,19.7,6,0,-1,na,0,0,0,0.074183356635738,1
5630,41,industrial_worker,married,university,smartphone,25,7,4.1,15,0,-1,na,0,0,0,0.0738292811359468,0
5631,34,manager,single,grad_school,na,7,5,4.75,2,0,-1,na,0,0,1,0.0807201350934214,0
5632,30,industrial_worker,married,university,smartphone,17,4,41.5,3,0,-1,na,0,0,0,0.0728487643672943,1
5633,19,student,single,na,smartphone,1,4,8.7,4,0,-1,na,0,0,0,0.079875801209304,1
5634,30,teacher,single,university,na,27,4,18.0,1,0,-1,na,0,0,1,0.0811105260290886,1
5635,72,retired,married,grad_school,smartphone,7,8,6.85,2,0,-1,na,0,0,0,0.0728215277903873,1
5636,33,manager,single,grad_school,na,21,5,11.35,2,0,-1,na,0,0,1,0.0730575781235814,0
5637,29,industrial_worker,married,university,smartphone,15,5,18.6,1,0,-1,na,1,0,1,0.0813374975033137,1
5638,33,technology,married,grad_school,smartphone,11,7,9.65,1,0,-1,na,0,0,1,0.0749459807891344,0
5639,52,teacher,married,university,smartphone,21,7,5.9,2,0,-1,na,0,0,0,0.0800573783886841,0
5640,47,industrial_worker,married,high_school,desktop,15,5,1.95,3,0,-1,na,0,0,1,0.0776787173388048,0
5641,32,manager,married,grad_school,na,21,5,3.65,1,0,-1,na,0,0,1,0.0848782525012256,0
5642,30,teacher,single,grad_school,smartphone,31,3,7.4,2,0,-1,na,0,0,0,0.0756268952118097,1
5643,57,entrepreneur,married,grad_school,na,6,6,6.45,2,0,-1,na,0,0,0,0.0829172189639206,0
5644,33,industrial_worker,married,high_school,smartphone,16,4,6.0,1,1,148,failure,1,0,1,0.076062680442322,0
5645,47,manager,single,grad_school,desktop,29,10,10.5,3,3,155,other,0,0,0,0.074246908648521,1
5646,30,salesman,married,university,na,9,5,5.25,2,0,-1,na,0,0,1,0.074183356635738,0
5647,33,industrial_worker,married,university,na,21,5,47.05,2,0,-1,na,1,0,1,0.087547437038113,0
5648,46,manager,married,high_school,smartphone,20,4,77.0,1,0,-1,na,0,0,1,0.1021190056833657,1
5649,41,teacher,married,university,smartphone,23,7,67.5,4,0,-1,na,0,0,0,0.2086957311205127,1
5650,26,manager,single,grad_school,smartphone,18,9,44.0,5,0,-1,na,0,0,0,0.0877471719354311,1
5651,21,student,single,university,smartphone,12,10,8.5,1,0,-1,na,0,0,0,0.0953915711873331,1
5652,32,manager,single,grad_school,smartphone,20,4,5.2,2,0,-1,na,0,0,1,0.0802389555680642,1
5653,52,manager,married,grad_school,na,2,6,47.8,3,0,-1,na,0,0,1,0.2525375410818368,0
5654,47,salesman,divorced,university,smartphone,18,5,8.4,3,0,-1,na,1,0,1,0.057096944056071,0
5655,41,unemployed,married,university,desktop,9,12,9.85,3,2,387,failure,1,0,1,0.0825813011820674,1
5656,34,industrial_worker,married,high_school,smartphone,4,2,2.9,2,0,-1,na,0,0,0,0.0753182140068636,0
5657,45,teacher,divorced,university,smartphone,29,10,12.7,1,0,-1,na,0,0,0,0.0728033700724492,1
5658,54,industrial_worker,married,high_school,desktop,31,7,3.15,2,0,-1,na,0,0,0,0.0776333230439598,0
5659,35,industrial_worker,single,university,na,9,5,30.35,4,0,-1,na,0,0,1,0.0731665244312094,1
5660,46,manager,married,grad_school,smartphone,14,5,22.8,4,3,88,success,0,0,0,0.0759718918526319,1
5661,43,entrepreneur,married,high_school,smartphone,21,11,0.05,5,0,-1,na,0,0,1,0.0759446552757249,0
5662,34,teacher,married,university,smartphone,9,2,1.0,4,0,-1,na,0,0,1,0.0728033700724492,0
5663,34,technology,married,university,smartphone,18,10,12.1,1,0,-1,na,0,0,1,0.074246908648521,1
5664,35,industrial_worker,divorced,university,smartphone,14,5,9.05,1,2,346,failure,0,0,1,0.0758538666860349,1
5665,52,industrial_worker,married,university,na,20,6,24.3,3,0,-1,na,0,0,0,0.0896900477547981,0
5666,32,technology,single,grad_school,smartphone,30,4,24.95,1,2,85,success,0,0,1,0.0841156283478292,1
5667,58,na,divorced,university,smartphone,17,11,5.05,1,2,188,failure,0,0,1,0.1010477003250231,0
5668,29,manager,single,grad_school,na,21,5,15.25,1,0,-1,na,0,0,1,0.0757993935322208,0
5669,83,retired,single,high_school,desktop,13,10,49.65,3,0,-1,na,0,0,0,0.0906433279465436,1
5670,59,retired,divorced,university,smartphone,7,7,2.8,1,0,-1,na,0,0,0,0.0730121838287364,0
5671,29,student,single,na,smartphone,3,3,6.75,2,1,198,failure,0,0,0,0.1416665153523505,1
5672,29,industrial_worker,married,high_school,na,9,5,23.7,1,0,-1,na,0,1,1,0.072412979136782,0
5673,36,freelance,married,grad_school,na,6,5,6.8,1,0,-1,na,0,0,1,0.0737748079821328,0
5674,46,manager,married,grad_school,smartphone,18,3,45.0,2,4,184,success,0,0,1,0.0752818985709876,1
5675,53,manager,married,high_school,smartphone,9,7,15.9,3,0,-1,na,0,0,0,0.0715414086757576,0
5676,34,industrial_worker,married,university,smartphone,8,7,10.4,3,0,-1,na,0,0,1,0.0739200697256368,0
5677,44,technology,married,university,na,16,6,3.4,1,0,-1,na,0,0,0,0.0728033700724492,0
5678,34,manager,single,grad_school,smartphone,26,8,15.1,2,0,-1,na,0,0,0,0.0767617525829353,0
5679,46,manager,divorced,grad_school,smartphone,6,7,15.45,1,0,-1,na,0,0,0,0.0778693733771539,1
5680,42,manager,married,grad_school,smartphone,4,8,7.15,3,2,1,success,0,0,1,0.076180705608919,1
5681,34,teacher,single,university,smartphone,19,11,3.15,1,0,-1,na,0,0,1,0.1187151598787064,0
5682,41,industrial_worker,married,high_school,smartphone,20,11,10.5,1,1,190,failure,0,0,1,0.1430283441977012,0
5683,31,technology,married,grad_school,smartphone,4,5,17.1,4,0,-1,na,0,0,1,0.0785775243767363,1
5684,33,manager,married,grad_school,smartphone,3,2,30.7,1,0,-1,na,0,0,0,0.0728033700724492,0
5685,33,industrial_worker,married,university,smartphone,12,5,41.7,1,0,-1,na,0,0,1,0.0840611551940152,1
5686,32,manager,single,grad_school,smartphone,12,8,30.65,2,2,191,success,0,0,0,0.1026092640676919,1
5687,49,entrepreneur,single,university,smartphone,12,8,8.25,3,2,104,success,0,0,0,0.125478909810615,0
5688,26,student,single,grad_school,smartphone,21,4,5.0,2,0,-1,na,0,0,0,0.1643727416338314,1
5689,38,technology,single,grad_school,smartphone,30,4,39.5,1,0,-1,na,0,0,0,0.0827991937973235,1
5690,35,manager,married,grad_school,smartphone,20,8,8.2,2,0,-1,na,0,0,1,0.0730212626877054,0
5691,39,industrial_worker,married,university,smartphone,25,7,21.55,12,0,-1,na,1,0,0,0.0753091351478946,0
5692,42,manager,divorced,high_school,smartphone,19,11,3.15,5,0,-1,na,0,0,1,0.0728033700724492,0
5693,48,manager,married,grad_school,smartphone,25,7,2.05,4,0,-1,na,0,0,0,0.1091732791022824,0
5694,39,entrepreneur,married,grad_school,na,19,6,13.5,3,0,-1,na,0,0,0,0.1317705590761353,0
5695,59,manager,married,grad_school,smartphone,15,7,39.75,3,0,-1,na,1,0,0,0.0754907123272747,1
5696,44,salesman,divorced,university,na,27,5,154.2,2,0,-1,na,1,0,1,0.0732663918798685,1
5697,41,manager,divorced,grad_school,smartphone,3,4,6.2,1,0,-1,na,0,0,1,0.0809925008624916,0
5698,45,entrepreneur,married,grad_school,smartphone,19,11,7.85,4,0,-1,na,0,0,1,0.0926406769197247,0
5699,53,salesman,divorced,university,na,2,7,0.75,1,1,417,success,1,0,1,0.0731302089953334,1
5700,36,manager,married,grad_school,na,21,5,47.4,2,0,-1,na,1,0,1,0.0805113213371343,1
5701,26,student,single,university,smartphone,2,2,60.65,2,0,-1,na,0,0,0,0.0728033700724492,1
5702,43,unemployed,single,grad_school,smartphone,14,7,27.9,8,0,-1,na,0,0,0,0.0765075445318032,0
5703,42,industrial_worker,married,university,na,30,5,6.65,1,0,-1,na,0,0,1,0.0949648648157899,0
